label,left_knee,right_knee,left_hip,right_hip,left_elbow,right_elbow,left_shoulder,right_shoulder,trunk,left_ankle
squat,172.55110705808937,150.20169156848962,147.46477146183042,140.5272704217598,,,,,65.6035125401637,162.96776844422328
squat,173.73878770673028,151.1019860020342,146.50038898595355,141.42757484569142,,,,,63.933034967807494,164.11356309091056
squat,179.1596030858573,150.56253505410692,147.79203532492394,137.88049910467154,,,,,62.07003278961171,164.53819470830396
squat,179.05436983970745,152.1375018707501,147.49397914455582,143.20399892663247,,,,,62.67706311296701,158.42944003535084
squat,177.6094318593631,150.8944431671279,147.32889927124847,143.34204433398088,,,,,63.10359627663387,148.28557086949814
squat,177.42885638533684,152.00574673952326,147.20025431901217,143.8938258159725,,,,,63.176475883856625,149.43492234055168
squat,174.83242832671513,150.29518789582266,144.833057871589,141.77023968990434,,,,,62.489080893169046,151.94621718937788
squat,173.63535618458505,149.03705076196792,145.99269499443946,142.9879760433448,,,,,62.95122153748181,146.87333830219154
squat,174.60340325445677,150.01992953749007,145.7973922396951,143.42357023155796,,,,,62.309957506037875,148.11987256272602
squat,170.33892919230712,152.47453146913463,140.75448707991524,146.0078241840924,,,,,59.901599838441555,155.31922694063084
squat,175.22217624802056,152.84348824724245,145.19298955922784,144.9257189826863,,,,,60.64247991914416,143.9552632426565
squat,174.34398843809586,154.00984145160282,146.0109199621405,143.45527642801687,,,,,61.127013052874744,150.05739723802358
squat,175.04305339234944,153.51261890958747,148.18410443905924,144.0635397973117,,,,,63.08228884019714,151.08088819020645
squat,173.3268992770574,152.32127641010055,149.86998981489,144.29378554964543,,,,,65.12821699808086,156.64716728690038
squat,172.26758229615555,152.01697194378846,148.23978645662146,143.3950097259245,,,,,64.1164987671022,153.85394465969526
squat,171.9256332967241,152.47986205846715,148.0958932970896,143.57557955316778,,,,,64.16934139789728,154.01845232538946
squat,173.29453592333047,152.50290125633651,148.33126848554105,143.1658376775134,,,,,63.95232000569924,150.66053445452118
squat,173.1165852831773,155.55008128426925,149.45897426052818,144.7137289203487,,,,,64.92854522026443,154.21565637296334
squat,172.29844203022068,155.84708379405282,149.76500956798685,143.82467406772747,,,,,65.49423250267672,154.54653752588123
squat,167.85836818776596,155.40775421552115,150.5154019618084,143.3848844641434,,,,,68.36947180454679,168.31689584909
squat,154.59983269118064,151.25450986843478,142.8389454879914,139.95600831668835,,,,,68.85368644949162,179.1009839231904
squat,150.15170505236247,149.08342990561823,136.70184721025407,137.23679378333705,,,,,69.47695201422465,176.74577359960563
squat,151.90626888307025,150.93427180050583,135.72334191540256,138.36813051888262,,,,,71.19754255149165,173.52246350546451
squat,162.16228540885626,154.13457487625783,135.4745754069039,138.81861310171038,,,,,72.73925333981138,167.3110481526789
squat,166.87912167688359,157.8144037687736,137.18507718383515,140.26517694237552,,,,,72.05920409329501,147.74772267747187
squat,177.86398074060725,157.37341201566278,140.4525247794713,139.6501138874018,,,,,71.2042980278154,131.86624858020255
squat,172.54004613654718,162.01666095101663,139.13792893848034,139.7566576830932,,,,,69.52253995496031,141.76599980378288
squat,169.14341790827416,167.00926649611407,136.25835841319088,143.6863162382765,,,,,65.88871069840293,154.05098365225953
squat,173.06047823419846,164.95189888782897,135.39950980273963,145.8263828878648,,,,,58.78474162285525,157.10812871195773
squat,178.77078842453074,167.93368075085516,135.79165848816913,144.44378962085787,,,,,58.238684553829735,145.0557150100836
squat,178.84503460428323,172.5187740720599,137.15120468982792,140.98461561927806,,,,,60.15830095917195,139.64607464130722
squat,172.4558438728657,175.76540072605965,142.3021515617896,142.40823599929737,,,,,63.4924962673993,131.89793802555928
squat,179.627600221523,175.35676418107323,139.19311092749112,141.33852421328027,,,,,67.96922200314226,127.86109629654385
squat,164.97320789688237,176.95218640679036,130.01335961380087,147.90840315635387,,,,,71.41657693832188,162.0062123435417
squat,174.92306778217232,175.2234270024873,135.60397967166287,152.4933396750572,,,,,72.49175285201981,149.12270740570222
squat,178.76618745648608,178.6774960094605,134.91322654766066,150.02799180418745,,,,,69.54809695979905,140.50597936920258
squat,168.7775242031534,178.1779917009916,143.61950607390042,146.87802979929967,,,,,69.51772766073307,131.55413841452597
squat,171.9905328878126,174.47289645374926,142.05024721350296,141.0151057885222,,,,,68.86718941309213,135.43542596377904
squat,172.0276827132364,171.2298113296886,141.76753573774943,136.44923219005645,,,,,68.48021807301889,134.60136727164644
squat,172.77029871502762,170.05735479153898,142.2544615027239,135.00545727856095,,,,,68.75590312924005,136.96154342431095
squat,167.91031620783718,169.9471092781833,145.8810515471018,134.49452795701214,,,,,68.88132945520238,142.39700928297663
squat,173.95438120520453,169.9153153916915,143.3661165237611,135.17417265961402,,,,,69.25642543105758,148.1192284800685
squat,173.04170731705494,170.04544824915556,145.49361283978814,137.09226379710486,,,,,70.53931989029023,146.21911860919332
squat,174.63016694321698,168.7445468423939,142.49798907942485,134.58288980916876,,,,,69.47323186899298,141.8501361474411
squat,173.19352105604102,169.40258817125368,143.75420028982163,135.269112904325,,,,,70.0438245677079,139.45448749563488
squat,174.2999427443622,169.03742256290957,142.87789012870988,134.99535957374675,,,,,69.2404160090533,140.20607752630252
squat,172.0368208076663,168.62664165622695,146.60555826851504,134.46492767019691,,,,,70.64288869320274,138.89611459637416
squat,173.5084240306126,168.39990547015796,145.46758533250585,134.22222340151134,,,,,70.69912457557781,138.95325620121352
squat,173.01984263178903,167.91879465020705,145.5117206939243,133.72704900136804,,,,,70.79530851251575,138.3132789637768
squat,174.87433875415152,167.4528478807431,143.81653531945875,134.20611710913823,,,,,69.91840820585107,138.27673333274015
squat,174.64119462787343,170.99374886152387,142.80130078766007,139.6230776348301,,,,,68.97652285223052,134.11033898392054
squat,175.71851381420575,169.5516916731644,142.36987523640852,138.4378728230759,,,,,69.30705211359108,131.74916565752736
squat,174.75492393346494,170.93243519645452,142.51657135891324,139.18047858788884,,,,,69.61624138761127,130.67919398821851
squat,171.7988711363763,171.87184102684498,144.71492137144082,139.48810994070428,,,,,70.23726480353837,126.47712510927163
squat,174.87267175011925,171.84793271722728,142.86575309282676,139.66398870028985,,,,,70.10372649423643,130.45683484221522
squat,174.76338939804046,171.574117583865,141.9799534072903,138.509464958666,,,,,69.69064565757196,130.04584228523632
squat,174.00136444898754,171.7179016460794,144.98633489434715,138.23258693980995,,,,,71.94596461057475,131.29479809606983
squat,173.7448893838032,174.04789771774907,148.0230104805028,138.17995029819835,,,,,75.35838653326472,132.59256786861707
squat,175.91555445986012,169.6512048270265,148.3213850019728,132.4827984283627,,,,,76.85736245861482,133.5093490752871
squat,176.81517781297288,170.1601922062634,154.42063217958554,135.82083551073436,,,,,82.2383122288078,149.61808735373407
squat,179.46333944841632,177.1956092169097,148.87950972733546,155.37901801219488,,,,,86.00447654646223,157.336542127246
squat,177.16623511531776,173.27134514072702,153.14208054551415,158.92446412769894,,,,,89.99109434428945,163.60997636097673
squat,163.29495696520303,168.57356451802397,175.71379247008196,158.01733787063137,,,,,96.02326199818724,81.04965698329285
squat,165.626487734502,164.26492679428696,153.90210835843365,161.0522876763893,,,,,106.92986589974187,167.2868391343492
squat,164.59810002813757,140.85149594999598,156.27706406546667,168.48214477263633,,,,,115.12879206173616,116.2238899328497
squat,160.6467223157536,165.7799786121237,168.98969503729379,168.36580503260805,,,,,161.00495551498187,110.3077874820773
squat,159.15287585663512,171.9332183291163,170.86819802377698,178.8245782625337,,,,,102.32112776421553,134.84017130458233
squat,174.55689125227454,165.78433633781324,178.94432800565104,175.91202167241767,,,,,139.83408155785398,
squat,176.37723477109094,164.20617927952827,178.63958725309078,159.84200023053847,,,,,125.26430482454553,
squat,,165.71088191182756,178.7835648430728,157.8475011801883,,,,,106.16783396401256,
squat,173.9719885649946,155.85346722780534,176.41145710859124,153.51422495253533,,,,,89.95424449186146,
squat,179.21529969504255,145.73304371157082,163.9509277356855,144.54518229485595,,,,,80.51670059170254,
squat,179.4592603507355,150.29859545852457,163.62589577293264,146.9705632896211,,,,,77.9575649751603,176.8869213824881
squat,174.1587419857889,173.47904383035961,155.54355883918407,151.85470742106594,,,,,75.7872212980241,143.63076651742276
squat,169.43874536387204,161.69742998753858,165.25547149686054,149.1890903503754,,,,,80.81743413046638,141.27694898763903
squat,171.10120309952228,165.9275373145153,157.77367059288233,143.85710509508016,,,,,79.90819697238702,109.19248364765417
squat,162.91610033228739,166.46252129831768,163.2544230848585,145.4378275283983,,,,,81.89323955283479,153.26060896764858
squat,170.19526898808058,161.476671034609,150.4347728574686,149.93501148511814,,,,,80.46093777055165,131.12440333500817
squat,178.72928171034658,164.95553074695883,159.91074521526176,165.7225564448192,,,,,82.5383953819556,130.2944780576621
squat,176.09224655266806,157.8622283392659,168.54702250765735,141.68311153103315,,,,,91.30719771737498,122.72702085338075
squat,171.70082458245204,149.30029074321848,153.27707727139313,170.5083383431284,,,,,77.76181433790941,4.800815817731519
squat,179.7627490558261,178.01539221292344,173.96278882959956,157.75128172978188,,,,,79.77264180369195,153.49729132221987
squat,161.28702563141542,172.18928955096652,158.14629196634948,169.02342189904226,,,,,73.55344444463444,142.7123240866946
squat,169.0371144319097,178.08125794333577,151.44529055170912,176.8014972003638,,,,,72.08132360519916,121.86939215796606
squat,162.69628399614862,170.64316110960254,156.1236126704337,169.32017727413174,,,,,72.14971398874007,83.78122256669465
squat,161.81275202893053,177.51077963851927,158.91877551127027,167.36015380241506,,,,,73.38120034702284,93.16383662249669
squat,159.88321676113577,153.26989962174284,158.61465566046306,149.631485487942,,,,,72.2331010357728,77.23968407643848
squat,161.6416415750746,146.05149355562375,154.9358962835803,144.06017746633344,,,,,70.2467325739109,90.13606537719215
squat,159.2664921708293,147.65251919277142,164.192925176082,145.4554804998919,,,,,74.47328782304425,86.57989678083003
squat,163.37543481618897,155.3655486968578,163.98944759783066,152.00572918038898,,,,,75.26918810293115,86.76611182846854
squat,166.8225340344521,161.4467975197217,161.9411970400414,153.40747740012515,,,,,73.6942000643409,101.50846818894591
squat,166.01599417923538,160.85441295296422,162.02650696974908,153.64810527415358,,,,,73.54761384618227,
squat,167.15033013587455,162.8197485335478,162.81403874693245,156.95023682747404,,,,,74.07222486803808,
squat,165.45791350808722,164.73226292502525,161.83898534036666,155.5542062415961,,,,,73.41855383469911,
squat,163.24918724766616,163.65380586539976,160.80588578440126,155.15133206180352,,,,,71.22053291052815,
squat,163.20562241181335,163.93773429194476,160.03094693218165,155.9547955930316,,,,,70.2644132754559,
squat,164.2334536963662,165.27845226823078,161.28454628884708,157.21448754882334,,,,,71.07026394285977,
