label,left_knee,right_knee,left_hip,right_hip,left_elbow,right_elbow,left_shoulder,right_shoulder,trunk,left_ankle
shoulder_press,,,,,46.471052027704566,47.40165385494615,,,,
shoulder_press,,,,,42.887884712179876,45.985548976337284,,,,
shoulder_press,,,,,46.48141164750809,46.416443443806685,,,,
shoulder_press,,,,,50.09196457587278,49.82741900961034,,,,
shoulder_press,,,,,52.11703969592784,57.794542503430904,,,,
shoulder_press,,,,,58.50497892625475,67.36197147942204,,,,
shoulder_press,,,,,68.6996161373294,75.9883199905414,,,,
shoulder_press,,,,,74.93941800112576,82.0431701565561,,,,
shoulder_press,,,,,110.62485940331557,130.14213986065374,,,,
shoulder_press,,,,,171.09777318699076,152.63164806244168,,,,
shoulder_press,,,,,83.06835259747426,120.0903606319319,,,,
shoulder_press,,,,,71.72288401203105,122.81473232054834,,,,
shoulder_press,,,,,58.59723751464976,128.3734162259164,,,,
shoulder_press,,,,,52.32658253156606,132.6538245611911,,,,
shoulder_press,,,,,49.74538366356819,138.8311261034705,,,,
shoulder_press,,,,,48.91982248227951,130.61443461358152,,,,
shoulder_press,,,,,49.11516211736309,127.29228322383264,,,,
shoulder_press,,,,,50.004212668553215,141.8584441669103,,,,
shoulder_press,,,,,49.48523440348319,127.7586247777589,,,,
shoulder_press,,,,,49.73606761740189,134.4375266666469,,,,
shoulder_press,,,,,49.11196827181426,123.89055157264904,,,,
shoulder_press,,,,,48.60941022752311,107.91553283468208,,,,
shoulder_press,,,,,46.7053076998843,89.65683518403497,,,,
shoulder_press,,,,,44.59090415390822,76.59590685164163,,,,
shoulder_press,,,,,42.64238997205976,59.56800166998314,,,,
shoulder_press,,,,,41.13410325392386,50.41719552922344,,,,
shoulder_press,,,,,37.821745134564836,43.14355938750387,,,,
shoulder_press,,,,,34.65535861280171,39.583902383796755,,,,
shoulder_press,,,,,40.554986998272,41.16042001293995,,,,
shoulder_press,,,,,47.09469272686164,48.47678937658095,,,,
shoulder_press,,,,,53.553496705787595,56.63144190210804,,,,
shoulder_press,,,,,71.4073595564804,73.47860995962056,,,,
shoulder_press,,,,,77.95908383710277,81.7602291198279,,,,
shoulder_press,,,,,83.83273790914836,87.80866340359975,,,,
shoulder_press,,,,,93.41376868431875,98.83481845460317,,,,
shoulder_press,,,,,102.9823831161293,107.74221863684195,,,,
shoulder_press,,,,,117.41270754100127,124.61943297804247,,,,
shoulder_press,,,,,126.2302816396115,134.68530074763152,,,,
shoulder_press,,,,,133.2797497901983,143.88867724712907,,,,
shoulder_press,,,,,139.18151819540932,152.33434728301327,,,,
shoulder_press,,,,,142.32205363114358,160.02239106541774,,,,
shoulder_press,,,,,146.79812516438517,158.87994645241142,,,,
shoulder_press,,,,,148.0661484634621,154.6642244946299,,,,
shoulder_press,,,,,146.54985973713727,151.3527037386844,,,,
shoulder_press,,,,,137.89084070962326,148.11284179664636,,,,
shoulder_press,,,,,125.18841507450367,133.8155104471904,,,,
shoulder_press,,,,,115.17219523412004,125.59254646506284,,,,
shoulder_press,,,,,99.3707876820874,111.89245143827608,,,,
shoulder_press,,,,,82.2863004439322,93.814284324151,,,,
shoulder_press,,,,,64.49982808162419,76.34625595436393,,,,
shoulder_press,,,,,57.68415787988184,64.45234235995981,,,,
shoulder_press,,,,,50.72689387297155,56.8526312178001,,,,
shoulder_press,,,,,41.76446410384846,49.520866452238494,,,,
