label,left_knee,right_knee,left_hip,right_hip,left_elbow,right_elbow,left_shoulder,right_shoulder,trunk,left_ankle
plank,,,165.4985730148599,170.86999368602946,,,22.495698753726078,13.721718121573563,65.6656132980368,64.29092801758352
plank,,,166.14323636123038,170.22470723499637,,,22.35868373340453,13.724719982647017,66.08440205634892,57.94837579713552
plank,,,167.05616760358686,169.55478411393491,,,22.22091683623262,13.84022772540801,65.85426743903116,53.42623325623707
plank,,,166.1351370070496,168.93651872324259,,,22.24788424941956,14.11826542520934,65.84763300722078,75.75808975904341
plank,,,166.04133185262515,168.6000546557958,,,22.57593959814626,17.822966586528917,65.98252290662649,38.821587229861855
plank,,,166.58849493776572,167.97165063367342,,,22.73131385410307,17.225357917347246,66.84738478781516,35.99150825821332
plank,,,166.73731775395288,168.06483015058276,,,22.822873933081773,16.363692557125482,67.83239865243847,42.302263296480696
plank,,,168.38514583000028,168.98251593802098,,,22.373238740291992,16.214740205765175,68.5764169065699,38.63030740918233
plank,,,169.17078392252256,168.69368421321525,,,21.758266079875803,21.0732138482701,69.68713382212856,36.55304431275531
plank,,,169.91349435377467,168.7671546106732,,,20.913359374850632,20.328102173691715,70.9393450571734,
plank,,,174.2471304369451,168.69771985592394,,,8.104728014648886,17.364454197796842,69.6870404485621,
plank,,,173.47570044481253,168.21658594655582,,,8.58241804763279,19.175438153025084,66.31321152616623,177.83613875254974
plank,,,172.94388351402515,172.7312106756761,,,10.529123362938922,20.780238676628144,64.62764903760949,177.60006535265558
plank,,,177.01907969995762,170.43926150951918,,,8.528397547858976,28.102218506880657,64.24717280030472,168.68117640298811
plank,,,178.54782610217404,169.89319865463492,,,7.735968233513593,28.798631704130237,64.61648492746565,165.53858019606045
plank,,,176.80552081955872,169.30815190436417,,,8.030371077607523,31.41476417762949,64.02943429762514,172.34449324416119
plank,,,175.78568762590095,170.2694856796048,,,13.782203897868587,28.037446327916154,62.61174224455191,177.24793748112168
plank,,,175.8348140683703,171.9864881985242,,,13.744575831307188,27.905539832347,62.921597224123914,127.51837344101847
plank,,,170.69113267198125,174.29355314202616,,,17.061143625298495,25.90027448577944,68.85469027058488,14.74129590876508
plank,,,172.9796538410764,175.10093052075018,,,11.065921218270855,26.8862853305894,66.46296675926074,0.6113844025314081
plank,,,172.1464723692203,171.11116144472362,,,8.168195725984049,24.608818665183875,64.79886517599427,116.02737802852833
plank,,,171.67146140659162,168.4954838889101,,,5.19324326458068,23.119966300253214,63.662067108805786,
